lead_id,empresa,setor,canal_origem,dia_chegada,orcamento_declarado,urgencia_declarada,tamanho_funcionarios,fit_real
12917,Treino_0979,tecnologia,inbound,56,57154.96,0.024,346,0.1161
13795,Treino_0980,varejo,outbound,56,90837.72,0.02,161,0.1885
17843,Treino_0981,industria,inbound,56,42050.83,0.714,231,0.2987
16702,Treino_0982,varejo,outbound,56,50878.53,0.252,169,0.01
16814,Treino_0983,servicos,inbound,56,54356.03,0.755,324,0.6171
16573,Treino_0984,varejo,inbound,56,38156.02,0.776,462,0.7194
10948,Treino_0985,servicos,inbound,56,62470.54,0.223,413,0.5051
15776,Treino_0986,saude,inbound,56,71504.79,0.938,208,0.7563
13126,Treino_0987,servicos,inbound,56,64083.45,0.473,234,0.306
12318,Treino_0988,varejo,inbound,56,45010.79,0.38,308,0.5515
11440,Treino_0989,saude,outbound,56,46829.91,0.716,472,0.5683
17796,Treino_0990,tecnologia,outbound,56,35066.59,0.938,258,0.7454
12306,Treino_0991,tecnologia,outbound,56,15593.6,0.922,50,0.4682
19751,Treino_0992,industria,outbound,56,55449.14,0.708,156,0.4639
10726,Treino_0993,saude,inbound,56,70895.46,0.629,120,0.6221
14428,Treino_0994,industria,inbound,56,105122.62,0.217,249,0.8177
13100,Treino_0995,varejo,outbound,56,49100.33,0.262,361,0.4442
12817,Treino_0996,servicos,inbound,57,64403.93,0.394,322,0.3765
10370,Treino_0997,varejo,outbound,57,65142.3,0.578,384,0.785
19818,Treino_0998,servicos,inbound,57,68039.16,0.847,321,0.8862
16458,Treino_0999,industria,inbound,57,52827.07,0.415,131,0.2043
19153,Treino_1000,industria,inbound,57,52343.23,0.066,46,0.2103
17134,Treino_1001,servicos,inbound,57,77939.07,0.898,197,0.6958
12550,Treino_1002,saude,inbound,57,19467.58,0.808,497,0.613
19828,Treino_1003,varejo,indicacao,57,26939.1,0.771,73,0.2836
13932,Treino_1004,varejo,inbound,57,61635.17,0.461,215,0.6281
12518,Treino_1005,servicos,inbound,57,60764.17,0.231,255,0.3322
13612,Treino_1006,tecnologia,inbound,57,15643.0,0.227,100,0.01
10241,Treino_1007,servicos,inbound,57,39690.12,0.704,188,0.311
11103,Treino_1008,saude,inbound,57,71203.73,0.034,363,0.663
10315,Treino_1009,tecnologia,inbound,57,66882.63,0.872,481,0.7214
19440,Treino_1010,industria,outbound,57,26137.09,0.744,15,0.2134
15796,Treino_1011,industria,inbound,57,58295.78,0.242,75,0.4395
19865,Treino_1012,industria,outbound,58,33631.76,0.223,232,0.1577
11390,Treino_1013,industria,inbound,58,40318.35,0.671,337,0.4242
19820,Treino_1014,tecnologia,inbound,58,53761.07,0.039,270,0.3694
15256,Treino_1015,servicos,inbound,58,66282.74,0.953,393,0.5704
16850,Treino_1016,tecnologia,outbound,58,47834.23,0.225,421,0.1883
17336,Treino_1017,industria,outbound,58,52017.47,0.206,277,0.1839
16018,Treino_1018,varejo,inbound,58,28227.41,0.461,219,0.3024
19078,Treino_1019,tecnologia,indicacao,58,36417.86,0.29,154,0.5855
16091,Treino_1020,servicos,inbound,58,37926.58,0.592,146,0.2953
14809,Treino_1021,industria,inbound,58,59478.93,0.521,62,0.4641
19691,Treino_1022,industria,outbound,59,5148.33,0.216,225,0.01
14012,Treino_1023,tecnologia,indicacao,59,59562.66,0.853,345,0.8138
12263,Treino_1024,tecnologia,outbound,59,39944.54,0.966,340,0.5905
11395,Treino_1025,tecnologia,inbound,59,13240.15,0.928,400,0.7622
11744,Treino_1026,varejo,inbound,59,89384.81,0.202,146,0.3513
18864,Treino_1027,tecnologia,inbound,59,84987.65,0.543,493,0.6049
15228,Treino_1028,saude,inbound,59,53431.24,0.627,390,0.3653
13257,Treino_1029,saude,inbound,59,18155.71,0.882,228,0.4095
14921,Treino_1030,industria,outbound,59,36102.68,0.963,259,0.4941
15689,Treino_1031,industria,inbound,59,17045.32,0.566,172,0.1774
16291,Treino_1032,industria,inbound,59,59392.55,0.719,143,0.1208
13023,Treino_1033,tecnologia,indicacao,59,90332.57,0.188,69,0.7327
12994,Treino_1034,tecnologia,inbound,59,46505.58,0.269,151,0.5728
10436,Treino_1035,saude,outbound,59,62189.95,0.916,277,0.4697
13319,Treino_1036,varejo,outbound,59,83438.44,0.93,200,0.7877
13519,Treino_1037,tecnologia,inbound,59,39785.87,0.208,151,0.161
12487,Treino_1038,varejo,outbound,59,51042.0,0.427,243,0.2792
15310,Treino_1039,tecnologia,inbound,59,75250.35,0.884,494,0.7376
16294,Treino_1040,saude,inbound,59,57903.27,0.7,235,0.2809
12005,Treino_1041,industria,inbound,59,65042.47,0.707,286,0.3082
16789,Treino_1042,tecnologia,indicacao,59,60972.3,0.183,74,0.1292
19445,Treino_1043,varejo,inbound,59,40294.88,0.123,308,0.2702
16849,Treino_1044,tecnologia,outbound,60,14768.99,0.988,468,0.546
10943,Treino_1045,industria,inbound,60,73832.72,0.999,303,0.7037
19536,Treino_1046,industria,inbound,60,31688.46,0.146,41,0.01
11363,Treino_1047,industria,inbound,60,73421.01,0.54,193,0.6113
11642,Treino_1048,tecnologia,inbound,60,30615.1,0.133,182,0.4242
13454,Treino_1049,varejo,outbound,60,29482.26,0.179,278,0.3669
15254,Treino_1050,saude,inbound,60,55790.57,0.78,99,0.5438
15387,Treino_1051,servicos,inbound,60,45975.08,0.818,52,0.6789
15935,Treino_1052,servicos,inbound,60,50766.03,0.35,71,0.01
10280,Treino_1053,industria,outbound,60,15885.03,0.534,330,0.3794
18579,Treino_1054,industria,indicacao,60,19476.34,0.085,145,0.0462
10211,Treino_1055,tecnologia,inbound,60,84041.63,0.627,137,0.6879
13718,Treino_1056,industria,inbound,61,51225.86,0.417,423,0.4514
14228,Treino_1057,varejo,outbound,61,51177.2,0.303,12,0.1104
12683,Treino_1058,tecnologia,indicacao,61,63071.76,0.557,419,0.6065
17488,Treino_1059,varejo,outbound,61,29719.4,0.841,63,0.3259
18174,Treino_1060,varejo,inbound,61,37874.71,0.069,138,0.1531
15510,Treino_1061,tecnologia,inbound,61,81399.78,0.655,261,0.6347
13086,Treino_1062,tecnologia,inbound,61,69826.73,0.057,365,0.727
19011,Treino_1063,saude,inbound,61,67783.57,0.772,392,0.8325
16568,Treino_1064,saude,inbound,61,32361.71,0.101,295,0.0251
17390,Treino_1065,tecnologia,indicacao,61,32660.72,0.539,169,0.6736
15433,Treino_1066,industria,outbound,61,40992.73,0.994,61,0.1569
19887,Treino_1067,industria,outbound,61,28917.6,0.766,155,0.2959
15354,Treino_1068,saude,inbound,61,58863.25,0.58,378,0.6725
18415,Treino_1069,saude,inbound,61,80600.02,0.364,256,0.5622
12728,Treino_1070,tecnologia,indicacao,61,55091.65,0.422,259,0.3798
17694,Treino_1071,servicos,inbound,61,22625.6,0.735,111,0.3149
17247,Treino_1072,industria,outbound,62,54522.96,0.5,159,0.1289
12371,Treino_1073,servicos,inbound,62,59197.61,0.173,172,0.603
11492,Treino_1074,tecnologia,inbound,62,52242.75,0.654,119,0.6229
11450,Treino_1075,servicos,outbound,62,69108.69,0.635,242,0.5753
13930,Treino_1076,tecnologia,inbound,62,51053.58,0.037,465,0.4031
15248,Treino_1077,tecnologia,inbound,62,16598.22,0.813,264,0.3281
19535,Treino_1078,saude,outbound,62,69533.35,0.316,153,0.1182
12823,Treino_1079,tecnologia,outbound,62,71048.73,0.403,424,0.6752
10723,Treino_1080,servicos,inbound,62,71321.12,0.93,83,0.5057
12752,Treino_1081,servicos,outbound,62,43920.06,0.787,493,0.7449
13305,Treino_1082,servicos,indicacao,62,39005.11,0.044,145,0.2275
15442,Treino_1083,servicos,indicacao,62,56253.78,0.483,340,0.4577
16913,Treino_1084,varejo,inbound,62,54331.47,0.759,209,0.5832
19710,Treino_1085,saude,inbound,62,58459.74,0.561,136,0.5151
12297,Treino_1086,saude,outbound,62,48431.48,0.474,293,0.3141
10886,Treino_1087,industria,inbound,62,44430.36,0.83,222,0.8027
11162,Treino_1088,varejo,inbound,62,48704.32,0.008,366,0.6505
18246,Treino_1089,tecnologia,inbound,62,66656.86,0.744,95,0.5941
14371,Treino_1090,industria,inbound,62,89521.55,0.206,352,0.3863
10354,Treino_1091,saude,outbound,62,90810.3,0.473,455,0.6773
10405,Treino_1092,tecnologia,outbound,62,30975.9,0.127,338,0.4939
19872,Treino_1093,servicos,outbound,63,56757.79,0.673,122,0.2896
10960,Treino_1094,servicos,inbound,63,56684.31,0.091,356,0.2939
16150,Treino_1095,varejo,inbound,63,69470.67,0.952,94,0.2727
15137,Treino_1096,varejo,indicacao,63,22007.0,0.095,349,0.205
12458,Treino_1097,tecnologia,inbound,63,60807.69,0.101,369,0.4804
11479,Treino_1098,saude,inbound,63,32076.17,0.944,297,0.5266
16134,Treino_1099,tecnologia,inbound,63,33527.75,0.624,41,0.4567
19225,Treino_1100,industria,inbound,63,22387.37,0.744,452,0.4479
17822,Treino_1101,industria,inbound,63,68223.05,0.024,242,0.288
11693,Treino_1102,servicos,outbound,63,17740.85,0.323,223,0.5502
15487,Treino_1103,varejo,outbound,63,49887.87,0.239,344,0.1608
13290,Treino_1104,varejo,outbound,63,61296.03,0.338,109,0.2148
19312,Treino_1105,varejo,inbound,63,22627.44,0.427,492,0.7331
15200,Treino_1106,saude,inbound,63,32948.26,0.364,203,0.4899
17395,Treino_1107,industria,inbound,63,52609.63,0.595,83,0.3809
15707,Treino_1108,tecnologia,outbound,63,49613.02,0.585,324,0.4534
17539,Treino_1109,varejo,outbound,64,58955.86,0.218,283,0.3712
16556,Treino_1110,varejo,inbound,64,68453.19,0.055,126,0.0542
17678,Treino_1111,tecnologia,inbound,64,54274.02,0.825,175,0.5091
11218,Treino_1112,servicos,inbound,64,55229.81,0.287,435,0.585
18045,Treino_1113,industria,inbound,64,15203.3,0.908,450,0.7982
19898,Treino_1114,saude,outbound,64,68218.03,0.728,306,0.488
15529,Treino_1115,varejo,outbound,64,62273.99,0.425,179,0.5602
14895,Treino_1116,industria,inbound,64,48486.1,0.517,101,0.5883
12760,Treino_1117,varejo,outbound,64,64919.5,0.94,403,0.5747
10345,Treino_1118,varejo,indicacao,64,42135.99,0.051,15,0.01
14858,Treino_1119,varejo,inbound,64,56646.72,0.121,488,0.5834
19437,Treino_1120,saude,inbound,64,22025.92,0.301,48,0.1654
16212,Treino_1121,servicos,inbound,64,62616.48,0.307,231,0.2754
10454,Treino_1122,saude,outbound,64,44037.57,0.525,160,0.3767
18172,Treino_1123,varejo,inbound,64,54269.8,0.29,297,0.5168
17209,Treino_1124,tecnologia,inbound,64,54314.6,0.186,369,0.4399
12389,Treino_1125,servicos,inbound,64,23033.58,0.652,285,0.5883
12288,Treino_1126,varejo,inbound,64,61698.81,0.048,347,0.0761
15580,Treino_1127,servicos,indicacao,64,11925.49,0.967,404,0.7044
15892,Treino_1128,servicos,inbound,64,65471.49,0.465,364,0.6806
18529,Treino_1129,industria,indicacao,65,35194.39,0.673,144,0.1551
19398,Treino_1130,varejo,inbound,65,72151.22,0.658,129,0.8403
18360,Treino_1131,industria,outbound,65,46252.69,0.453,183,0.4345
17244,Treino_1132,saude,outbound,65,45670.45,0.21,69,0.3233
17047,Treino_1133,varejo,inbound,65,44825.47,0.599,270,0.6526
14245,Treino_1134,tecnologia,inbound,65,42838.51,0.394,20,0.2958
18975,Treino_1135,saude,outbound,65,54497.33,0.974,375,0.6734
18617,Treino_1136,servicos,inbound,65,39289.18,0.046,375,0.01
10504,Treino_1137,saude,outbound,65,68702.64,0.468,272,0.3507
15358,Treino_1138,varejo,inbound,65,55351.85,0.014,405,0.2548
10430,Treino_1139,saude,inbound,65,51472.21,0.76,362,0.5352
14927,Treino_1140,servicos,inbound,65,39563.72,0.794,256,0.3446
16791,Treino_1141,saude,outbound,65,98841.04,0.212,380,0.4512
18092,Treino_1142,industria,inbound,65,30238.24,0.092,53,0.4545
12718,Treino_1143,servicos,indicacao,65,63549.25,0.115,335,0.3208
12929,Treino_1144,tecnologia,inbound,65,52042.36,0.198,66,0.0838
16571,Treino_1145,servicos,outbound,65,38872.88,0.888,56,0.5913
10797,Treino_1146,saude,outbound,65,53980.73,0.673,313,0.4392
16132,Treino_1147,varejo,inbound,65,46274.23,0.736,491,0.4254
14526,Treino_1148,varejo,outbound,65,62981.97,0.921,226,0.528
10213,Treino_1149,industria,inbound,66,28960.49,0.296,143,0.0654
17772,Treino_1150,servicos,inbound,66,22725.64,0.285,320,0.01
13785,Treino_1151,tecnologia,inbound,66,44218.2,0.981,479,0.99
19081,Treino_1152,servicos,outbound,66,47103.86,0.478,495,0.4583
15608,Treino_1153,saude,indicacao,66,49056.11,0.847,208,0.645
15186,Treino_1154,tecnologia,inbound,66,76818.35,0.501,377,0.6683
17124,Treino_1155,servicos,indicacao,66,47488.53,0.58,19,0.573
17366,Treino_1156,varejo,outbound,66,21171.24,0.957,464,0.875
19560,Treino_1157,tecnologia,inbound,66,24946.74,0.393,185,0.2351
13750,Treino_1158,saude,inbound,66,65197.04,0.492,479,0.6616
13307,Treino_1159,industria,inbound,66,35220.06,0.526,268,0.4804
13593,Treino_1160,industria,inbound,66,59815.07,0.857,355,0.6631
12644,Treino_1161,industria,outbound,66,25404.57,0.278,272,0.4094
11697,Treino_1162,servicos,inbound,66,42722.9,0.462,338,0.4974
15474,Treino_1163,varejo,inbound,66,68414.49,0.097,246,0.44
11092,Treino_1164,varejo,inbound,66,27054.02,0.66,145,0.2102
10061,Treino_1165,industria,outbound,66,64455.19,0.645,169,0.5171
17297,Treino_1166,servicos,inbound,66,48617.85,0.166,376,0.3238
17332,Treino_1167,industria,inbound,66,61948.15,0.52,300,0.4796
10105,Treino_1168,tecnologia,outbound,66,62164.22,0.594,76,0.3846
14146,Treino_1169,tecnologia,inbound,66,55881.61,0.985,243,0.6804
15966,Treino_1170,industria,indicacao,66,39656.01,0.969,113,0.7305
14806,Treino_1171,saude,outbound,66,78364.93,0.309,202,0.11
15423,Treino_1172,servicos,outbound,66,79916.7,0.465,374,0.5864
15720,Treino_1173,saude,inbound,66,49808.18,0.752,240,0.3811
16609,Treino_1174,saude,inbound,66,37873.34,0.432,224,0.671
13470,Treino_1175,servicos,outbound,66,28437.93,0.233,497,0.4329
18826,Treino_1176,varejo,inbound,66,49846.77,0.012,324,0.304
11920,Treino_1177,industria,inbound,67,23593.05,0.478,310,0.2487
10038,Treino_1178,servicos,indicacao,67,59216.5,0.094,499,0.5887
19738,Treino_1179,servicos,inbound,67,77871.33,0.991,159,0.6593
10465,Treino_1180,industria,outbound,67,47236.83,0.368,262,0.0444
15880,Treino_1181,saude,outbound,67,37521.37,0.061,361,0.32
10945,Treino_1182,tecnologia,indicacao,67,8986.05,0.294,185,0.2487
15216,Treino_1183,servicos,inbound,67,50095.15,0.379,393,0.6776
13245,Treino_1184,varejo,outbound,67,73514.74,0.181,259,0.2919
16547,Treino_1185,varejo,inbound,67,55819.61,0.942,116,0.5378
12671,Treino_1186,tecnologia,outbound,67,44584.21,0.234,278,0.4702
18466,Treino_1187,tecnologia,inbound,67,73673.75,0.429,76,0.4365
16019,Treino_1188,saude,indicacao,67,58451.22,0.518,286,0.4181
18278,Treino_1189,saude,inbound,67,43658.35,0.687,319,0.4937
17241,Treino_1190,varejo,inbound,67,63175.98,0.426,219,0.4011
19313,Treino_1191,varejo,outbound,67,66928.17,0.314,207,0.4104
16247,Treino_1192,industria,outbound,67,40123.55,0.275,235,0.3107
16317,Treino_1193,varejo,inbound,67,62589.77,0.161,22,0.0962
16712,Treino_1194,servicos,inbound,67,23829.21,0.149,343,0.1759
13283,Treino_1195,varejo,outbound,67,41188.03,0.178,458,0.01
17760,Treino_1196,saude,inbound,68,73451.89,0.203,335,0.6437
14401,Treino_1197,industria,indicacao,68,12624.73,0.736,119,0.6675
11164,Treino_1198,servicos,outbound,68,17085.22,0.206,338,0.3304
19653,Treino_1199,servicos,inbound,68,73025.31,0.327,60,0.5148
16341,Treino_1200,saude,outbound,68,55235.49,0.036,331,0.5563
12029,Treino_1201,saude,inbound,68,73086.56,0.407,96,0.2773
17681,Treino_1202,servicos,inbound,68,77057.02,0.642,185,0.4628
14517,Treino_1203,industria,outbound,68,64825.59,0.802,165,0.3654
18708,Treino_1204,industria,indicacao,68,70526.61,0.11,438,0.6285
13193,Treino_1205,varejo,outbound,68,53041.76,0.438,118,0.332
16516,Treino_1206,tecnologia,outbound,68,34459.59,0.87,128,0.4891
18596,Treino_1207,industria,indicacao,68,82060.44,0.236,11,0.4333
12725,Treino_1208,servicos,inbound,68,50844.13,0.285,318,0.5391
15822,Treino_1209,servicos,outbound,68,35765.82,0.299,362,0.4911
12840,Treino_1210,servicos,inbound,68,72734.78,0.944,424,0.817
18797,Treino_1211,industria,inbound,68,56819.45,0.159,484,0.3921
12720,Treino_1212,varejo,inbound,68,36548.26,0.633,208,0.1556
15206,Treino_1213,servicos,outbound,69,37384.9,0.809,455,0.4429
12313,Treino_1214,servicos,indicacao,69,21375.49,0.898,215,0.4004
11233,Treino_1215,saude,inbound,69,58946.86,0.823,270,0.4903
11766,Treino_1216,saude,outbound,69,19982.98,0.413,298,0.1804
12001,Treino_1217,servicos,outbound,69,57725.85,0.055,113,0.4607
15556,Treino_1218,servicos,outbound,69,36330.16,0.788,44,0.6719
15907,Treino_1219,servicos,inbound,69,69587.99,0.7,37,0.4694
14994,Treino_1220,industria,indicacao,69,63378.87,0.415,414,0.5083
14959,Treino_1221,servicos,inbound,69,67350.49,0.134,381,0.5947
12360,Treino_1222,industria,outbound,69,61402.15,0.529,124,0.499
18051,Treino_1223,industria,indicacao,69,29149.57,0.327,373,0.4177
16464,Treino_1224,tecnologia,inbound,69,43295.78,0.782,396,0.7282
17160,Treino_1225,industria,indicacao,69,7368.91,0.083,293,0.261
13648,Treino_1226,saude,inbound,69,20716.42,0.489,6,0.171
16112,Treino_1227,saude,outbound,69,42779.68,0.811,403,0.6854
19375,Treino_1228,saude,inbound,69,49957.96,0.945,125,0.8658
18593,Treino_1229,tecnologia,outbound,69,37938.35,0.624,41,0.1086
18550,Treino_1230,saude,outbound,69,61476.87,0.872,448,0.8317
15684,Treino_1231,tecnologia,inbound,69,49488.14,0.471,160,0.2766
18814,Treino_1232,varejo,inbound,70,34650.12,0.341,281,0.2324
13224,Treino_1233,saude,outbound,70,58703.16,0.719,239,0.8397
10615,Treino_1234,servicos,outbound,70,68480.27,0.869,328,0.6734
18018,Treino_1235,tecnologia,outbound,70,70331.42,0.879,23,0.6004
11621,Treino_1236,industria,inbound,70,24987.17,0.836,105,0.1909
13241,Treino_1237,servicos,outbound,70,82046.14,0.765,455,0.579
14455,Treino_1238,tecnologia,inbound,70,45255.59,0.721,186,0.4236
13277,Treino_1239,servicos,inbound,70,25839.76,0.255,307,0.4014
19080,Treino_1240,servicos,inbound,70,47879.39,0.367,381,0.3306
16254,Treino_1241,industria,inbound,70,67296.33,0.814,446,0.7711
18758,Treino_1242,saude,inbound,70,52766.62,0.738,188,0.6185
14601,Treino_1243,varejo,outbound,70,68943.51,0.001,101,0.0699
11237,Treino_1244,servicos,inbound,70,37540.74,0.324,302,0.2695
14608,Treino_1245,servicos,indicacao,70,77955.18,0.223,242,0.01
18977,Treino_1246,tecnologia,inbound,70,49758.91,0.454,209,0.529
12792,Treino_1247,varejo,outbound,71,58398.43,0.095,202,0.1026
14919,Treino_1248,tecnologia,outbound,71,72306.23,0.014,123,0.2294
14711,Treino_1249,tecnologia,outbound,71,5000.0,0.791,211,0.4103
16002,Treino_1250,saude,inbound,71,47914.25,0.481,159,0.4784
14934,Treino_1251,servicos,outbound,71,67236.47,0.671,255,0.3237
14439,Treino_1252,servicos,inbound,71,56449.59,0.126,493,0.7275
10642,Treino_1253,servicos,inbound,71,47684.85,0.404,269,0.2769
11378,Treino_1254,industria,indicacao,71,28897.67,0.16,13,0.302
13231,Treino_1255,tecnologia,inbound,71,54841.0,0.878,402,0.6247
14397,Treino_1256,varejo,inbound,71,9332.57,0.666,159,0.2594
14420,Treino_1257,servicos,outbound,71,72519.88,0.732,360,0.621
19479,Treino_1258,industria,outbound,71,30837.44,0.808,86,0.3599
19064,Treino_1259,industria,outbound,71,20930.23,0.895,109,0.0255
11052,Treino_1260,varejo,inbound,71,81359.36,0.062,150,0.5374
17790,Treino_1261,saude,indicacao,71,91760.76,0.198,220,0.2292
14636,Treino_1262,saude,indicacao,71,67642.98,0.911,263,0.6629
10885,Treino_1263,tecnologia,inbound,71,41146.33,0.345,464,0.4331
10952,Treino_1264,servicos,indicacao,71,29687.94,0.701,478,0.4982
16804,Treino_1265,varejo,inbound,71,31896.25,0.78,142,0.3045
18291,Treino_1266,servicos,indicacao,71,55554.4,0.924,376,0.5509
18228,Treino_1267,saude,inbound,71,54092.19,0.613,25,0.5745
14803,Treino_1268,tecnologia,outbound,72,51323.41,0.288,117,0.3202
17941,Treino_1269,tecnologia,inbound,72,60699.22,0.712,113,0.5683
11762,Treino_1270,servicos,inbound,72,48504.04,0.438,226,0.1697
14336,Treino_1271,servicos,inbound,72,51321.99,0.508,294,0.3659
16544,Treino_1272,servicos,indicacao,72,43257.41,0.673,69,0.2576
17732,Treino_1273,saude,indicacao,72,49326.56,0.087,52,0.0583
10901,Treino_1274,servicos,inbound,72,38786.34,0.434,470,0.6565
12771,Treino_1275,varejo,outbound,72,55939.61,0.844,342,0.5378
19837,Treino_1276,tecnologia,outbound,72,81304.85,0.452,16,0.2276
16467,Treino_1277,varejo,outbound,72,55055.28,0.236,496,0.4996
18594,Treino_1278,varejo,inbound,72,76868.69,0.298,40,0.3757
14546,Treino_1279,industria,outbound,72,47772.18,0.844,325,0.2997
10944,Treino_1280,varejo,indicacao,72,46957.43,0.462,215,0.5639
15205,Treino_1281,saude,inbound,72,43414.93,0.159,343,0.3369
12913,Treino_1282,industria,inbound,72,40051.36,0.059,499,0.5514
18733,Treino_1283,saude,inbound,72,38857.8,0.397,476,0.7753
14197,Treino_1284,tecnologia,inbound,72,33272.94,0.973,486,0.6044
14384,Treino_1285,saude,outbound,72,82515.83,0.376,108,0.3626
10083,Treino_1286,tecnologia,indicacao,72,107360.58,0.501,92,0.3519
12819,Treino_1287,saude,inbound,73,40186.37,0.122,169,0.5635
17807,Treino_1288,industria,indicacao,73,95802.74,0.224,331,0.6165
12541,Treino_1289,servicos,outbound,73,94831.25,0.866,387,0.99
16325,Treino_1290,varejo,inbound,73,23250.81,0.184,110,0.1212
10697,Treino_1291,industria,outbound,73,71447.93,0.027,144,0.3985
19480,Treino_1292,industria,indicacao,73,56628.73,0.942,200,0.2951
12476,Treino_1293,varejo,outbound,73,27045.78,0.467,156,0.3354
14135,Treino_1294,industria,outbound,73,59104.67,0.249,452,0.2555
17886,Treino_1295,saude,inbound,73,54189.65,0.235,193,0.3431
16429,Treino_1296,saude,inbound,73,63457.33,0.718,335,0.7142
15662,Treino_1297,industria,inbound,73,76701.44,0.151,198,0.452
17688,Treino_1298,industria,inbound,73,57138.84,0.409,23,0.699
16925,Treino_1299,saude,outbound,73,47994.98,0.573,315,0.1276
12738,Treino_1300,tecnologia,indicacao,73,53964.15,0.384,436,0.3693
13643,Treino_1301,servicos,indicacao,73,53060.84,0.884,163,0.4781
13376,Treino_1302,tecnologia,inbound,73,49128.65,0.135,479,0.5258
17489,Treino_1303,varejo,outbound,73,38659.95,0.808,109,0.2837
13566,Treino_1304,varejo,outbound,73,54953.74,0.576,175,0.3578
17285,Treino_1305,industria,inbound,73,72181.2,0.858,483,0.99
17596,Treino_1306,varejo,indicacao,73,65892.35,0.164,166,0.3843
19669,Treino_1307,saude,indicacao,73,51608.85,0.065,244,0.1249
19177,Treino_1308,industria,inbound,73,60528.35,0.86,351,0.5404
11251,Treino_1309,varejo,inbound,73,38615.97,0.399,73,0.135
10336,Treino_1310,tecnologia,inbound,74,57799.91,0.784,142,0.3962
14253,Treino_1311,saude,inbound,74,12788.48,0.179,496,0.3915
15249,Treino_1312,tecnologia,outbound,74,56196.86,0.321,289,0.5425
16471,Treino_1313,servicos,inbound,74,13354.32,0.08,389,0.5242
13076,Treino_1314,tecnologia,indicacao,74,64455.3,0.585,384,0.8857
10985,Treino_1315,saude,inbound,74,61950.44,0.226,442,0.2129
16918,Treino_1316,industria,inbound,74,53655.37,0.244,288,0.1164
15857,Treino_1317,industria,outbound,74,23915.35,0.245,478,0.235
16038,Treino_1318,servicos,inbound,74,62264.87,0.239,320,0.0762
19134,Treino_1319,servicos,inbound,74,56812.13,0.368,397,0.4157
15670,Treino_1320,tecnologia,outbound,74,77204.52,0.179,459,0.6254
12970,Treino_1321,tecnologia,indicacao,74,60318.7,0.129,7,0.0226
15338,Treino_1322,saude,indicacao,74,65840.99,0.262,310,0.312
15980,Treino_1323,industria,inbound,74,24716.59,0.021,387,0.2224
11996,Treino_1324,saude,inbound,74,102702.99,0.736,418,0.9704
18139,Treino_1325,industria,inbound,74,21753.11,0.746,212,0.2363
14873,Treino_1326,servicos,outbound,74,22661.65,0.72,400,0.5046
19576,Treino_1327,varejo,inbound,74,47101.17,0.668,407,0.7219
11773,Treino_1328,saude,inbound,74,44547.05,0.749,261,0.6643
12051,Treino_1329,saude,outbound,74,63798.41,0.601,376,0.3743
15560,Treino_1330,saude,outbound,74,68290.11,0.333,227,0.4164
11833,Treino_1331,tecnologia,inbound,74,62868.02,0.34,414,0.5888
17008,Treino_1332,varejo,inbound,74,54090.98,0.439,225,0.4061
19827,Treino_1333,saude,inbound,74,64949.13,0.569,391,0.5505
11513,Treino_1334,tecnologia,outbound,74,65532.48,0.666,306,0.6257
12563,Treino_1335,varejo,indicacao,74,43054.74,0.548,208,0.5502
13343,Treino_1336,industria,inbound,74,68575.93,0.494,72,0.1213
19154,Treino_1337,servicos,outbound,74,93200.63,0.022,242,0.5602
19667,Treino_1338,tecnologia,outbound,74,43933.74,0.607,272,0.2938
17726,Treino_1339,servicos,outbound,74,26423.64,0.201,162,0.3267
12993,Treino_1340,varejo,inbound,75,57351.61,0.123,188,0.3896
12853,Treino_1341,tecnologia,outbound,75,33642.64,0.763,450,0.525
14793,Treino_1342,saude,inbound,75,82077.7,0.276,332,0.4559
17426,Treino_1343,servicos,inbound,75,65422.44,0.344,377,0.5003
17249,Treino_1344,industria,indicacao,75,36935.95,0.714,23,0.5172
16972,Treino_1345,varejo,outbound,75,64435.13,0.422,142,0.3995
13552,Treino_1346,varejo,outbound,75,77891.36,0.076,328,0.2485
15424,Treino_1347,servicos,inbound,75,89247.69,0.11,349,0.6763
12181,Treino_1348,varejo,inbound,75,11187.49,0.253,352,0.4033
15709,Treino_1349,industria,inbound,75,48048.05,0.15,317,0.4893
14149,Treino_1350,servicos,outbound,75,35856.66,0.355,196,0.2886
15817,Treino_1351,varejo,inbound,75,50511.8,0.667,54,0.3784
16404,Treino_1352,varejo,outbound,75,34344.17,0.099,355,0.4331
15506,Treino_1353,varejo,inbound,75,48288.17,0.454,373,0.475
14073,Treino_1354,saude,indicacao,75,65635.14,0.549,337,0.5241
15790,Treino_1355,saude,inbound,75,26489.17,0.204,310,0.34
13868,Treino_1356,varejo,inbound,76,44978.59,0.778,90,0.481
14717,Treino_1357,industria,inbound,76,73861.16,0.454,315,0.7709
15160,Treino_1358,servicos,inbound,76,21042.02,0.262,350,0.3014
15570,Treino_1359,saude,inbound,76,39340.45,0.326,213,0.2926
10440,Treino_1360,saude,inbound,76,59229.05,0.714,82,0.441
13392,Treino_1361,servicos,outbound,76,35802.46,0.082,218,0.2641
18240,Treino_1362,industria,indicacao,76,42174.03,0.352,160,0.0768
18546,Treino_1363,industria,indicacao,76,79092.17,0.587,430,0.8291
15371,Treino_1364,saude,inbound,76,29468.95,0.78,484,0.8355
15567,Treino_1365,industria,inbound,76,59826.06,0.069,67,0.269
